"Step","1agent - Training_Reward_Mean","1agent - Training_Reward_Mean__MIN","1agent - Training_Reward_Mean__MAX","4agents - Training_Reward_Mean","4agents - Training_Reward_Mean__MIN","4agents - Training_Reward_Mean__MAX","8agents - Training_Reward_Mean","8agents - Training_Reward_Mean__MIN","8agents - Training_Reward_Mean__MAX"
"612","92.4892202474581","92.4892202474581","92.4892202474581","67.53919568216156","67.53919568216156","67.53919568216156","53.025243689414495","53.025243689414495","53.025243689414495"
"613","92.4831349953491","92.4831349953491","92.4831349953491","67.48911436340302","67.48911436340302","67.48911436340302","53.01305353706373","53.01305353706373","53.01305353706373"
"614","92.60166574317662","92.60166574317662","92.60166574317662","67.49225195649996","67.49225195649996","67.49225195649996","52.9787824700184","52.9787824700184","52.9787824700184"
"615","92.58568154970094","92.58568154970094","92.58568154970094","67.44468057701646","67.44468057701646","67.44468057701646","53.01417195548119","53.01417195548119","53.01417195548119"
"616","92.57881188202248","92.57881188202248","92.57881188202248","67.20477811755535","67.20477811755535","67.20477811755535","52.99899651834783","52.99899651834783","52.99899651834783"
"617","92.64122116383339","92.64122116383339","92.64122116383339","67.28327713071039","67.28327713071039","67.28327713071039","52.99583179331908","52.99583179331908","52.99583179331908"
"618","92.46387953207996","92.46387953207996","92.46387953207996","67.28191750529015","67.28191750529015","67.28191750529015","52.971265816834574","52.971265816834574","52.971265816834574"
"619","92.46781758474083","92.46781758474083","92.46781758474083","66.36026819122594","66.36026819122594","66.36026819122594","52.961692683693606","52.961692683693606","52.961692683693606"
"620","92.33949655168928","92.33949655168928","92.33949655168928","65.37222603286709","65.37222603286709","65.37222603286709","52.976730588003846","52.976730588003846","52.976730588003846"
"621","92.36909255347162","92.36909255347162","92.36909255347162","64.52661453674276","64.52661453674276","64.52661453674276","52.96102249316541","52.96102249316541","52.96102249316541"
"622","92.05259379098585","92.05259379098585","92.05259379098585","64.53300756001018","64.53300756001018","64.53300756001018","52.97142928961389","52.97142928961389","52.97142928961389"
"623","94.42367012336304","94.42367012336304","94.42367012336304","65.56603023512399","65.56603023512399","65.56603023512399","50.67286802103811","50.67286802103811","50.67286802103811"
"624","94.49262993720954","94.49262993720954","94.49262993720954","65.06068963239544","65.06068963239544","65.06068963239544","50.666951811195794","50.666951811195794","50.666951811195794"
"625","94.34649895988096","94.34649895988096","94.34649895988096","63.52567336855032","63.52567336855032","63.52567336855032","50.627333480140926","50.627333480140926","50.627333480140926"
"626","94.39711853839202","94.39711853839202","94.39711853839202","62.53014408044097","62.53014408044097","62.53014408044097","50.5730125559716","50.5730125559716","50.5730125559716"
"627","94.34676767618565","94.34676767618565","94.34676767618565","63.39670915771318","63.39670915771318","63.39670915771318","50.59731337858061","50.59731337858061","50.59731337858061"
"628","94.60645726964636","94.60645726964636","94.60645726964636","64.60018166110024","64.60018166110024","64.60018166110024","48.21363682448672","48.21363682448672","48.21363682448672"
"629","94.6154292603013","94.6154292603013","94.6154292603013","63.04241027176874","63.04241027176874","63.04241027176874","48.21836663288936","48.21836663288936","48.21836663288936"
"630","94.63517934426413","94.63517934426413","94.63517934426413","63.03994175839069","63.03994175839069","63.03994175839069","50.21755686947507","50.21755686947507","50.21755686947507"
"631","94.6276471027015","94.6276471027015","94.6276471027015","62.246956931158486","62.246956931158486","62.246956931158486","52.382462588199225","52.382462588199225","52.382462588199225"
"632","97.06229289108414","97.06229289108414","97.06229289108414","63.97401949589198","63.97401949589198","63.97401949589198","52.37670837444829","52.37670837444829","52.37670837444829"
"633","97.08996786099655","97.08996786099655","97.08996786099655","63.5562398000514","63.5562398000514","63.5562398000514","52.371054358641466","52.371054358641466","52.371054358641466"
"634","97.10502505329612","97.10502505329612","97.10502505329612","64.18464450749005","64.18464450749005","64.18464450749005","52.35327674176155","52.35327674176155","52.35327674176155"
"635","97.17508338089796","97.17508338089796","97.17508338089796","64.14241987047322","64.14241987047322","64.14241987047322","54.715827810214016","54.715827810214016","54.715827810214016"
"636","96.96694953751786","96.96694953751786","96.96694953751786","63.993896197689665","63.993896197689665","63.993896197689665","54.7243621070447","54.7243621070447","54.7243621070447"
"637","97.00081410826046","97.00081410826046","97.00081410826046","64.4350830688556","64.4350830688556","64.4350830688556","54.70544478486672","54.70544478486672","54.70544478486672"
"638","97.04456705167188","97.04456705167188","97.04456705167188","64.40404139579695","64.40404139579695","64.40404139579695","56.939679532632226","56.939679532632226","56.939679532632226"
"639","94.60548386441894","94.60548386441894","94.60548386441894","65.65132026435612","65.65132026435612","65.65132026435612","56.94466596619714","56.94466596619714","56.94466596619714"
"640","94.44537024460554","94.44537024460554","94.44537024460554","65.65689185744512","65.65689185744512","65.65689185744512","56.92662021837239","56.92662021837239","56.92662021837239"
"641","94.48379178815614","94.48379178815614","94.48379178815614","64.22559221817463","64.22559221817463","64.22559221817463","59.10488917593671","59.10488917593671","59.10488917593671"
"642","94.48452856960661","94.48452856960661","94.48452856960661","65.0872245067359","65.0872245067359","65.0872245067359","56.76584743044892","56.76584743044892","56.76584743044892"
"643","94.65299292336523","94.65299292336523","94.65299292336523","65.02874462221158","65.02874462221158","65.02874462221158","54.41101167033545","54.41101167033545","54.41101167033545"
"644","94.5737218381822","94.5737218381822","94.5737218381822","64.99485932591085","64.99485932591085","64.99485932591085","56.771636211455295","56.771636211455295","56.771636211455295"
"645","94.61407938384336","94.61407938384336","94.61407938384336","65.1005229042403","65.1005229042403","65.1005229042403","56.777739325703436","56.777739325703436","56.777739325703436"
"646","94.62278236879385","94.62278236879385","94.62278236879385","65.54992750020061","65.54992750020061","65.54992750020061","54.41631627236389","54.41631627236389","54.41631627236389"
"647","94.63952649003029","94.63952649003029","94.63952649003029","66.77958014182872","66.77958014182872","66.77958014182872","54.39864394687424","54.39864394687424","54.39864394687424"
"648","94.65268573302022","94.65268573302022","94.65268573302022","67.41759494470642","67.41759494470642","67.41759494470642","56.623989840064596","56.623989840064596","56.623989840064596"
"649","94.8249445255516","94.8249445255516","94.8249445255516","67.21897879075469","67.21897879075469","67.21897879075469","56.62934541265508","56.62934541265508","56.62934541265508"
"650","95.5951111285527","95.5951111285527","95.5951111285527","67.17077557582087","67.17077557582087","67.17077557582087","56.67489242638759","56.67489242638759","56.67489242638759"
"651","95.6020407484199","95.6020407484199","95.6020407484199","68.45124401662682","68.45124401662682","68.45124401662682","54.295984101182775","54.295984101182775","54.295984101182775"
"652","95.63002957576413","95.63002957576413","95.63002957576413","69.99204315032458","69.99204315032458","69.99204315032458","54.41124614737791","54.41124614737791","54.41124614737791"
"653","95.61204969426817","95.61204969426817","95.61204969426817","69.93445086366143","69.93445086366143","69.93445086366143","52.21161196446215","52.21161196446215","52.21161196446215"
"654","97.76105263913385","97.76105263913385","97.76105263913385","69.90647719912016","69.90647719912016","69.90647719912016","52.16645097298656","52.16645097298656","52.16645097298656"
"655","97.62460297046717","97.62460297046717","97.62460297046717","69.85063992488274","69.85063992488274","69.85063992488274","52.16586967011273","52.16586967011273","52.16586967011273"
"656","100.46053593266906","100.46053593266906","100.46053593266906","69.00504814839869","69.00504814839869","69.00504814839869","49.836942330292615","49.836942330292615","49.836942330292615"
"657","98.10209996531121","98.10209996531121","98.10209996531121","69.00181740269176","69.00181740269176","69.00181740269176","49.85298811993357","49.85298811993357","49.85298811993357"
"658","98.10223287025221","98.10223287025221","98.10223287025221","68.43161363151813","68.43161363151813","68.43161363151813","49.64900246250473","49.64900246250473","49.64900246250473"
"659","98.13849601822403","98.13849601822403","98.13849601822403","68.26641647962543","68.26641647962543","68.26641647962543","49.65328427362982","49.65328427362982","49.65328427362982"
"660","97.84971947956893","97.84971947956893","97.84971947956893","68.25554353819797","68.25554353819797","68.25554353819797","51.81819174748167","51.81819174748167","51.81819174748167"
"661","97.81311522525527","97.81311522525527","97.81311522525527","67.21094205033326","67.21094205033326","67.21094205033326","51.80772546828065","51.80772546828065","51.80772546828065"
"662","97.81949743680549","97.81949743680549","97.81949743680549","67.21282060558887","67.21282060558887","67.21282060558887","49.557150018697286","49.557150018697286","49.557150018697286"
"663","97.99558713803104","97.99558713803104","97.99558713803104","68.24085745124685","68.24085745124685","68.24085745124685","49.55100688938751","49.55100688938751","49.55100688938751"
"664","97.84547804058663","97.84547804058663","97.84547804058663","67.28436251501017","67.28436251501017","67.28436251501017","49.53976233491416","49.53976233491416","49.53976233491416"
"665","97.82662848837619","97.82662848837619","97.82662848837619","68.59589186010963","68.59589186010963","68.59589186010963","47.18607327682392","47.18607327682392","47.18607327682392"
"666","97.71927174906199","97.71927174906199","97.71927174906199","68.57590690199058","68.57590690199058","68.57590690199058","47.1911232994547","47.1911232994547","47.1911232994547"
"667","97.8169423908127","97.8169423908127","97.8169423908127","68.63924247972263","68.63924247972263","68.63924247972263","47.189532907930264","47.189532907930264","47.189532907930264"
"668","97.7575684135327","97.7575684135327","97.7575684135327","68.5965594538628","68.5965594538628","68.5965594538628","44.93860362242757","44.93860362242757","44.93860362242757"
"669","97.75573787800816","97.75573787800816","97.75573787800816","69.67551459107258","69.67551459107258","69.67551459107258","42.52864515320899","42.52864515320899","42.52864515320899"
"670","97.58450978925542","97.58450978925542","97.58450978925542","69.67160265448858","69.67160265448858","69.67160265448858","42.518259870295466","42.518259870295466","42.518259870295466"
"671","97.58108759376739","97.58108759376739","97.58108759376739","68.6786036558339","68.6786036558339","68.6786036558339","40.14345254417429","40.14345254417429","40.14345254417429"
